timestamp,symbols_scanned,rows,alerts_sent,duplicates_blocked,errors,scan_interval_minutes,source
2026-06-15T18:34:21+00:00,2026-06-15T183416_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:39:23+00:00,2026-06-15T183921_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:44:29+00:00,2026-06-15T184423_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:49:32+00:00,2026-06-15T184929_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T18:54:34+00:00,2026-06-15T185432_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:00:16+00:00,2026-06-15T185934_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:05:21+00:00,2026-06-15T190518_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:10:24+00:00,2026-06-15T191021_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:15:26+00:00,2026-06-15T191524_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:20:28+00:00,2026-06-15T192026_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:25:35+00:00,2026-06-15T192528_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:30:37+00:00,2026-06-15T193035_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:35:39+00:00,2026-06-15T193537_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:40:46+00:00,2026-06-15T194039_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:45:55+00:00,2026-06-15T194546_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:51:02+00:00,2026-06-15T195055_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T19:56:06+00:00,2026-06-15T195602_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:01:12+00:00,2026-06-15T200106_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:06:18+00:00,2026-06-15T200612_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:11:21+00:00,2026-06-15T201118_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:16:23+00:00,2026-06-15T201621_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:21:30+00:00,2026-06-15T202123_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:26:34+00:00,2026-06-15T202630_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:31:36+00:00,2026-06-15T203134_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:36:39+00:00,2026-06-15T203636_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:41:41+00:00,2026-06-15T204139_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:46:44+00:00,2026-06-15T204641_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:51:49+00:00,2026-06-15T205144_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T20:56:55+00:00,2026-06-15T205649_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:02:00+00:00,2026-06-15T210155_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:07:04+00:00,2026-06-15T210700_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:12:06+00:00,2026-06-15T211204_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:17:08+00:00,2026-06-15T211706_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:22:11+00:00,2026-06-15T212208_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:27:14+00:00,2026-06-15T212711_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:32:18+00:00,2026-06-15T213214_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:37:20+00:00,2026-06-15T213718_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:42:23+00:00,2026-06-15T214220_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:47:25+00:00,2026-06-15T214723_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:52:28+00:00,2026-06-15T215225_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T21:57:30+00:00,2026-06-15T215728_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:02:33+00:00,2026-06-15T220230_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:07:39+00:00,2026-06-15T220733_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:12:41+00:00,2026-06-15T221239_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:17:43+00:00,2026-06-15T221741_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:22:45+00:00,2026-06-15T222243_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:27:48+00:00,2026-06-15T222745_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:32:50+00:00,2026-06-15T223248_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:37:52+00:00,2026-06-15T223750_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:42:54+00:00,2026-06-15T224252_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:47:56+00:00,2026-06-15T224754_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:52:58+00:00,2026-06-15T225256_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T22:58:00+00:00,2026-06-15T225758_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:03:01+00:00,2026-06-15T230300_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:08:06+00:00,2026-06-15T230801_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:13:08+00:00,2026-06-15T231306_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:18:10+00:00,2026-06-15T231808_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:23:12+00:00,2026-06-15T232310_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:28:15+00:00,2026-06-15T232812_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:33:45+00:00,2026-06-15T233315_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:38:48+00:00,2026-06-15T233845_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:43:53+00:00,2026-06-15T234348_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:48:55+00:00,2026-06-15T234853_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:54:01+00:00,2026-06-15T235355_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T23:59:03+00:00,2026-06-15T235901_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:04:09+00:00,2026-06-16T000403_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:09:13+00:00,2026-06-16T000909_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:14:14+00:00,2026-06-16T001413_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:19:16+00:00,2026-06-16T001914_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:24:18+00:00,2026-06-16T002416_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:29:21+00:00,2026-06-16T002918_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-16T00:34:27+00:00,2026-06-16T003421_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
